Date,Time,Open,High,Low,Close,Volume
2023.04.17,16:30:00,4139.7,4147.9,4138.2,4144.7,913
2023.04.17,16:45:00,4144.7,4145.7,4139.4,4142.4,783
2023.04.17,17:00:00,4142.7,4147.7,4139.2,4142.7,729
2023.04.17,17:15:00,4142.8,4147.4,4142.4,4143.4,576
2023.04.17,17:30:00,4143.4,4147.2,4135.2,4137.4,609
2023.04.17,17:45:00,4137.4,4142.2,4136.2,4139.4,512
2023.04.17,18:00:00,4139.7,4141.7,4130.7,4137,596
2023.04.17,18:15:00,4137,4142.2,4136,4136.7,430
2023.04.17,18:30:00,4136.5,4136.5,4127.7,4128.7,444
2023.04.17,18:45:00,4128.5,4133.2,4127.2,4132,357
2023.04.17,19:00:00,4132,4134.2,4129.7,4131.2,441
2023.04.17,19:15:00,4131.5,4132.5,4128.5,4132.2,383
2023.04.17,19:30:00,4132,4134.7,4130.5,4133.2,288
2023.04.17,19:45:00,4133.2,4135.2,4130.2,4132.7,282
2023.04.17,20:00:00,4133,4134,4129.2,4133.7,302
2023.04.17,20:15:00,4133.5,4136,4132.5,4135,245
2023.04.17,20:30:00,4134.7,4136,4133.2,4133.5,232
2023.04.17,20:45:00,4133.2,4134.5,4127.5,4128.2,273
2023.04.17,21:00:00,4128.2,4130.7,4126,4129.7,329
2023.04.17,21:15:00,4129.5,4131.7,4128.5,4131.5,220
2023.04.17,21:30:00,4131.5,4139.5,4130.7,4138.7,269
2023.04.17,21:45:00,4138.5,4143.2,4138.5,4142.2,255
2023.04.17,22:00:00,4142.7,4147,4142.7,4145.2,227
2023.04.17,22:15:00,4145.5,4150.7,4145.5,4150.2,238
2023.04.17,22:30:00,4150.2,4150.7,4147,4148.5,268
2023.04.17,22:45:00,4148.5,4155.5,4146,4155.5,378
2023.04.17,23:00:00,4155.2,4158.2,4154.7,4156,122
2023.04.17,23:15:00,4156.2,4157.7,4156,4157.5,50
2023.04.17,23:30:00,4157.7,4157.7,4156.7,4157,23
2023.04.17,23:45:00,4156.7,4156.7,4154.7,4154.7,29
2023.04.18,1:00:00,4154.7,4155.1,4154.1,4154.3,92
2023.04.18,1:15:00,4154.3,4154.3,4153.4,4153.8,63
2023.04.18,1:30:00,4153.6,4153.9,4153.5,4153.8,41
2023.04.18,1:45:00,4153.8,4154.6,4153.4,4154.6,36
2023.04.18,2:00:00,4154.5,4155.4,4154.4,4154.5,55
2023.04.18,2:15:00,4154.6,4155.6,4154.5,4154.8,47
2023.04.18,2:30:00,4154.9,4154.9,4154.3,4154.3,45
2023.04.18,2:45:00,4154.2,4154.6,4153.5,4154.6,93
2023.04.18,3:00:00,4154.4,4154.9,4152.9,4153.1,181
2023.04.18,3:15:00,4153.1,4153.6,4152.6,4153.6,127
2023.04.18,3:30:00,4153.6,4154.1,4152.6,4152.9,103
2023.04.18,3:45:00,4152.9,4153.1,4152,4152.5,76
2023.04.18,4:00:00,4152.4,4153.1,4152.3,4152.6,105
2023.04.18,4:15:00,4152.4,4153.1,4152.1,4153,89
2023.04.18,4:30:00,4153.1,4156.8,4153.1,4156.3,187
2023.04.18,4:45:00,4156.4,4156.4,4154.5,4154.9,187
2023.04.18,5:00:00,4155.7,4156.1,4153.8,4154.1,222
2023.04.18,5:15:00,4154.3,4155.4,4154.1,4154.6,138
2023.04.18,5:30:00,4154.6,4155,4154.1,4154.8,161
2023.04.18,5:45:00,4154.9,4154.9,4154.4,4154.6,91
2023.04.18,6:00:00,4154.6,4155.6,4154.4,4154.6,110
2023.04.18,6:15:00,4154.8,4154.9,4153.9,4154.1,77
2023.04.18,6:30:00,4154,4154.1,4152.4,4152.8,86
2023.04.18,6:45:00,4152.5,4153,4152.1,4152.8,74
2023.04.18,7:00:00,4152.8,4153.7,4152.5,4153.6,62
2023.04.18,7:15:00,4153.5,4153.6,4152.6,4152.9,55
2023.04.18,7:30:00,4153,4153.1,4152,4152.5,86
2023.04.18,7:45:00,4152.4,4152.4,4150.3,4151.5,88
2023.04.18,8:00:00,4151.4,4152.6,4151.3,4152.5,72
2023.04.18,8:15:00,4152.5,4153.9,4152.5,4152.9,90
2023.04.18,8:30:00,4153,4154.6,4152.8,4154.4,71
2023.04.18,8:45:00,4154.5,4155.9,4154.1,4155.8,130
2023.04.18,9:00:00,4155.6,4156.5,4154.5,4156.1,177
2023.04.18,9:15:00,4156.3,4159.6,4155.9,4156.5,208
2023.04.18,9:30:00,4156.5,4157.9,4156.4,4157.9,133
2023.04.18,9:45:00,4157.6,4158.9,4157.1,4157.5,145
2023.04.18,10:00:00,4157.6,4159.3,4157.1,4159.1,293
2023.04.18,10:15:00,4159.1,4159.1,4156.8,4158.8,152
2023.04.18,10:30:00,4158.6,4159.3,4155.8,4156.6,155
2023.04.18,10:45:00,4156.8,4158.3,4156.6,4157.6,127
2023.04.18,11:00:00,4157.6,4161.6,4157.3,4160.3,181
2023.04.18,11:15:00,4160.1,4160.8,4159.1,4159.8,121
2023.04.18,11:30:00,4160.3,4165.8,4159.8,4164.6,130
2023.04.18,11:45:00,4164.3,4165.6,4163.8,4164.1,107
2023.04.18,12:00:00,4164.1,4164.6,4163.1,4164.1,103
2023.04.18,12:15:00,4164.3,4168.6,4164.1,4166.6,136
2023.04.18,12:30:00,4166.8,4171.3,4166.8,4170.1,137
2023.04.18,12:45:00,4170.3,4170.8,4168.8,4169.3,103
2023.04.18,13:00:00,4169.1,4170.1,4167.8,4168.8,108
2023.04.18,13:15:00,4168.8,4170.1,4168.6,4170.1,97
2023.04.18,13:30:00,4170.3,4172.8,4170.1,4172.6,85
2023.04.18,13:45:00,4172.8,4174.6,4171.6,4173.6,138
2023.04.18,14:00:00,4173.1,4173.2,4170.8,4173.1,101
2023.04.18,14:15:00,4172.8,4173.1,4170.1,4170.1,175
2023.04.18,14:30:00,4170.3,4173.8,4170.3,4172.1,152
2023.04.18,14:45:00,4172.3,4172.6,4170.1,4171.3,103
2023.04.18,15:00:00,4171.1,4173.6,4170.8,4172.1,117
2023.04.18,15:15:00,4171.8,4175.1,4171.8,4173.7,95
2023.04.18,15:30:00,4173.7,4176.6,4173.7,4175.8,131
2023.04.18,15:45:00,4176.1,4176.3,4173.6,4174.1,125
2023.04.18,16:00:00,4173.8,4174.3,4171.6,4171.6,152
2023.04.18,16:15:00,4171.3,4173.1,4170.3,4171.8,164
2023.04.18,16:30:00,4172.3,4172.3,4166.8,4169.3,565
2023.04.18,16:45:00,4169.6,4173.1,4160.8,4162.6,512
2023.04.18,17:00:00,4162.3,4162.8,4154.1,4157.6,564
2023.04.18,17:15:00,4157.6,4159.8,4149.1,4150.3,483
2023.04.18,17:30:00,4150.3,4152.8,4144.6,4152.6,457
2023.04.18,17:45:00,4152.8,4153.6,4146.1,4148.3,428
2023.04.18,18:00:00,4148.1,4151.8,4145.8,4148.3,427
2023.04.18,18:15:00,4148.3,4150.3,4145.3,4150.1,397
2023.04.18,18:30:00,4150.6,4153.6,4143.1,4148.3,435
2023.04.18,18:45:00,4148.1,4149.6,4145.6,4147.6,368
2023.04.18,19:00:00,4147.3,4155.6,4146.3,4154.8,328
2023.04.18,19:15:00,4155.1,4157.3,4152.8,4157.1,224
2023.04.18,19:30:00,4157.8,4157.8,4154.1,4155.1,233
2023.04.18,19:45:00,4154.8,4156.8,4151.1,4153.3,279
2023.04.18,20:00:00,4153.3,4157.6,4152.1,4154.8,252
2023.04.18,20:15:00,4154.8,4155.1,4152.1,4152.1,262
2023.04.18,20:30:00,4151.8,4157.1,4151.1,4157.1,220
2023.04.18,20:45:00,4156.8,4160.1,4154.3,4155.1,224
2023.04.18,21:00:00,4155.1,4157.8,4152.6,4156.3,287
2023.04.18,21:15:00,4156.3,4160.1,4152.8,4158.3,278
2023.04.18,21:30:00,4158.3,4160.3,4155.1,4156.3,228
2023.04.18,21:45:00,4156.1,4156.6,4147.8,4153.6,395
2023.04.18,22:00:00,4154.1,4158.8,4153.6,4157.8,232
2023.04.18,22:15:00,4157.8,4159.6,4154.1,4156.1,256
2023.04.18,22:30:00,4156.1,4158.3,4154.8,4158.3,304
2023.04.18,22:45:00,4158.3,4161.3,4154.8,4157.8,387
2023.04.18,23:00:00,4157.6,4158.6,4153.3,4156.3,269
2023.04.18,23:15:00,4156.6,4158.1,4155.8,4157.8,73
2023.04.18,23:30:00,4157.8,4158.8,4157.3,4158.8,41
2023.04.18,23:45:00,4158.8,4159.3,4157.1,4157.3,55
2023.04.19,1:00:00,4155.5,4157.1,4155.1,4157.1,110
2023.04.19,1:15:00,4156.9,4157,4155.9,4156.5,72
2023.04.19,1:30:00,4156.4,4156.6,4155.5,4155.5,49
2023.04.19,1:45:00,4155.4,4157.1,4155.1,4157.1,61
2023.04.19,2:00:00,4157,4157.1,4156,4156.1,35
2023.04.19,2:15:00,4156.2,4156.4,4155.1,4155.1,37
2023.04.19,2:30:00,4155,4155.5,4154.6,4155,57
2023.04.19,2:45:00,4154.7,4155.3,4154.6,4154.6,82
2023.04.19,3:00:00,4154.5,4156.2,4153.8,4155.7,211
2023.04.19,3:15:00,4155.9,4156.1,4154.9,4155.2,119
2023.04.19,3:30:00,4155.1,4155.9,4154.4,4155,114
2023.04.19,3:45:00,4154.9,4156,4154.9,4155.6,106
2023.04.19,4:00:00,4155.5,4156.5,4155,4155.9,109
2023.04.19,4:15:00,4156,4157.4,4154.4,4154.4,169
2023.04.19,4:30:00,4154.2,4154.4,4152.6,4153.2,236
2023.04.19,4:45:00,4153.2,4153.7,4152,4152.5,179
2023.04.19,5:00:00,4152.4,4152.7,4151.5,4152.4,148
2023.04.19,5:15:00,4152.2,4153.7,4152.1,4153.6,91
2023.04.19,5:30:00,4153.7,4154.5,4153.5,4154,85
2023.04.19,5:45:00,4153.9,4154.2,4153.4,4153.5,74
2023.04.19,6:00:00,4153.6,4153.9,4153.2,4153.6,76
2023.04.19,6:15:00,4153.5,4153.9,4153.2,4153.7,65
2023.04.19,6:30:00,4153.9,4154.1,4153.2,4153.5,63
2023.04.19,6:45:00,4153.6,4153.7,4152.7,4153.5,41
2023.04.19,7:00:00,4153.5,4153.6,4152.7,4152.7,86
2023.04.19,7:15:00,4152.9,4153.2,4152.5,4153.2,44
2023.04.19,7:30:00,4153.2,4153.4,4152.6,4153,46
2023.04.19,7:45:00,4152.9,4153.4,4152.6,4152.9,41
2023.04.19,8:00:00,4153,4153.1,4151.6,4152.7,144
2023.04.19,8:15:00,4152.9,4153.1,4152,4152,85
2023.04.19,8:30:00,4151.9,4152.4,4151.5,4151.9,119
2023.04.19,8:45:00,4151.9,4152.5,4151.5,4151.6,99
2023.04.19,9:00:00,4151.9,4152.1,4146.6,4146.7,215
2023.04.19,9:15:00,4146.9,4147.6,4142.9,4145,285
2023.04.19,9:30:00,4144.9,4147.2,4144.7,4146.5,210
2023.04.19,9:45:00,4146.7,4147.6,4146,4146,165
2023.04.19,10:00:00,4146,4147.9,4144.2,4144.7,321
2023.04.19,10:15:00,4144.7,4147.7,4144.7,4146.4,206
2023.04.19,10:30:00,4146.7,4147.2,4141.9,4143.2,138
2023.04.19,10:45:00,4142.9,4146.7,4142.2,4145.7,156
2023.04.19,11:00:00,4145.9,4146.7,4137.4,4138.8,190
2023.04.19,11:15:00,4138.9,4142.4,4138.2,4141.9,185
2023.04.19,11:30:00,4142.4,4143.2,4140.7,4141.7,197
2023.04.19,11:45:00,4141.9,4142.7,4140.4,4141.2,182
2023.04.19,12:00:00,4140.9,4141.2,4134.4,4136.7,214
2023.04.19,12:15:00,4136.7,4139.8,4136.4,4137.4,175
2023.04.19,12:30:00,4137.2,4137.9,4134.9,4135.4,184
2023.04.19,12:45:00,4135.4,4135.7,4131.9,4133.7,221
2023.04.19,13:00:00,4133.7,4134.7,4132.4,4133.9,156
2023.04.19,13:15:00,4134.2,4136.4,4132.7,4136.4,151
2023.04.19,13:30:00,4136.2,4137.2,4133.7,4136.4,136
2023.04.19,13:45:00,4136.2,4138.4,4135.4,4138.2,152
2023.04.19,14:00:00,4138.4,4138.4,4136.2,4137.7,162
2023.04.19,14:15:00,4137.4,4138.4,4135.4,4137.9,158
2023.04.19,14:30:00,4137.9,4140.7,4137.7,4138.9,168
2023.04.19,14:45:00,4139.2,4139.4,4134.9,4135.9,157
2023.04.19,15:00:00,4136.2,4136.2,4131.9,4132.2,155
2023.04.19,15:15:00,4131.9,4136.2,4131.7,4135.4,158
2023.04.19,15:30:00,4135.4,4135.4,4130.7,4131.2,149
2023.04.19,15:45:00,4130.9,4133.4,4129.9,4132.2,151
2023.04.19,16:00:00,4132.7,4137.2,4132.4,4137.2,139
2023.04.19,16:15:00,4137.2,4137.9,4134.7,4137.2,118
2023.04.19,16:30:00,4137.4,4142.2,4136.9,4138.4,648
2023.04.19,16:45:00,4138.4,4140.9,4137.2,4137.9,509
2023.04.19,17:00:00,4138.2,4145.7,4137.7,4143.4,485
2023.04.19,17:15:00,4143.7,4145.2,4140.7,4144.9,407
2023.04.19,17:30:00,4145,4150.7,4143.9,4150.4,376
2023.04.19,17:45:00,4150.4,4151.2,4145.9,4148.4,308
2023.04.19,18:00:00,4148.4,4151.2,4147.4,4150.4,351
2023.04.19,18:15:00,4150.7,4151.4,4145.9,4148.4,302
2023.04.19,18:30:00,4148.2,4151.2,4144.9,4149.4,304
2023.04.19,18:45:00,4149.7,4153.2,4148.2,4152.4,264
2023.04.19,19:00:00,4152.7,4154.4,4150.7,4153.4,244
2023.04.19,19:15:00,4153.4,4154.9,4152.2,4154.4,213
2023.04.19,19:30:00,4154.7,4157.4,4154.2,4156.2,201
2023.04.19,19:45:00,4156.4,4157.2,4154.7,4155.9,156
2023.04.19,20:00:00,4156.2,4159.9,4155.2,4159.7,218
2023.04.19,20:15:00,4159.4,4159.7,4153.9,4158.2,205
2023.04.19,20:30:00,4158.5,4158.9,4155.7,4156.9,152
2023.04.19,20:45:00,4157.2,4161.4,4155.7,4160.9,145
2023.04.19,21:00:00,4161.4,4166.4,4157.9,4159.2,303
2023.04.19,21:15:00,4159.2,4161.2,4157.9,4160.9,181
2023.04.19,21:30:00,4161.2,4161.7,4157.4,4158.7,206
2023.04.19,21:45:00,4158.4,4161.2,4157.4,4160.9,170
2023.04.19,22:00:00,4161.2,4162.7,4158.4,4162.2,192
2023.04.19,22:15:00,4162.2,4163.4,4160.2,4160.7,165
2023.04.19,22:30:00,4160.4,4161.9,4156.9,4156.9,213
2023.04.19,22:45:00,4156.7,4158.4,4151.7,4157.7,369
2023.04.19,23:00:00,4156.9,4156.9,4151.7,4152.4,334
2023.04.19,23:15:00,4152.2,4154.7,4152.2,4154.2,96
2023.04.19,23:30:00,4153.9,4154.2,4152.2,4153.2,61
2023.04.19,23:45:00,4153.2,4153.4,4152.4,4152.4,47
2023.04.20,1:00:00,4150.9,4151.7,4150.2,4150.3,143
2023.04.20,1:15:00,4150.4,4150.4,4147.5,4148.3,134
2023.04.20,1:30:00,4148.2,4148.3,4146.6,4147.7,107
2023.04.20,1:45:00,4147.6,4148.3,4147.3,4147.8,78
2023.04.20,2:00:00,4147.7,4148.3,4147.5,4147.7,88
2023.04.20,2:15:00,4147.7,4147.7,4146.2,4147.5,127
2023.04.20,2:30:00,4147.3,4147.4,4144.2,4145.1,177
2023.04.20,2:45:00,4145.2,4145.6,4144.8,4145,92
2023.04.20,3:00:00,4145.1,4147.3,4144.8,4145.8,252
2023.04.20,3:15:00,4145.7,4148.7,4145.3,4148.3,171
2023.04.20,3:30:00,4148.2,4148.8,4148,4148.1,99
2023.04.20,3:45:00,4147.9,4148.3,4147.1,4148.2,93
2023.04.20,4:00:00,4148.3,4148.8,4147.1,4147.6,134
2023.04.20,4:15:00,4147.6,4148.1,4146.7,4147.6,134
2023.04.20,4:30:00,4147.7,4151,4147.3,4149.2,232
2023.04.20,4:45:00,4149.1,4150.3,4148.7,4150,186
2023.04.20,5:00:00,4150,4152.2,4149.7,4150.3,220
2023.04.20,5:15:00,4150.2,4150.3,4148.2,4148.8,156
2023.04.20,5:30:00,4148.8,4148.8,4147.7,4147.7,124
2023.04.20,5:45:00,4147.8,4147.8,4146.6,4147.6,122
2023.04.20,6:00:00,4147.5,4147.7,4146,4146.3,144
2023.04.20,6:15:00,4146.3,4147.5,4146.1,4147.3,84
2023.04.20,6:30:00,4147.2,4149.2,4147.1,4149.1,102
2023.04.20,6:45:00,4149.2,4149.7,4148.6,4149.7,97
2023.04.20,7:00:00,4149.7,4150.3,4149.2,4149.8,84
2023.04.20,7:15:00,4149.8,4150.5,4149.1,4149.1,72
2023.04.20,7:30:00,4149.1,4149.3,4147.2,4147.2,70
2023.04.20,7:45:00,4147.1,4148.3,4147.1,4147.6,67
2023.04.20,8:00:00,4147.7,4147.7,4146.3,4146.5,105
2023.04.20,8:15:00,4146.3,4146.7,4144.1,4144.2,105
2023.04.20,8:30:00,4144.1,4144.7,4144,4144.5,78
2023.04.20,8:45:00,4144.6,4146,4144.3,4145.6,148
2023.04.20,9:00:00,4145.5,4147.5,4144,4147.5,253
2023.04.20,9:15:00,4147.6,4148.7,4146.8,4146.8,198
2023.04.20,9:30:00,4147,4147.3,4144.7,4146.5,197
2023.04.20,9:45:00,4146.6,4147.1,4145.4,4145.5,156
2023.04.20,10:00:00,4145.8,4145.8,4142.8,4142.8,203
2023.04.20,10:15:00,4142.8,4143,4138.5,4138.8,172
2023.04.20,10:30:00,4138.8,4139,4126.3,4128.3,304
2023.04.20,10:45:00,4128,4130.5,4127.5,4128.8,295
2023.04.20,11:00:00,4128.8,4130,4126,4128.3,248
2023.04.20,11:15:00,4128,4129.5,4127.3,4127.3,185
2023.04.20,11:30:00,4127.3,4128,4124.8,4124.8,190
2023.04.20,11:45:00,4124.5,4127.5,4123.5,4125.8,204
2023.04.20,12:00:00,4125.5,4127.5,4124.5,4125.5,209
2023.04.20,12:15:00,4125.3,4128,4124.7,4128,184
2023.04.20,12:30:00,4127.8,4129.5,4127,4127,147
2023.04.20,12:45:00,4127,4128.5,4126.8,4128.3,156
2023.04.20,13:00:00,4128.5,4130.3,4128,4129,136
2023.04.20,13:15:00,4129.3,4129.3,4125.8,4126.8,127
2023.04.20,13:30:00,4126.8,4127.5,4126,4127,138
2023.04.20,13:45:00,4127.3,4131,4126.8,4131,177
2023.04.20,14:00:00,4131.5,4132.5,4129,4131.3,181
2023.04.20,14:15:00,4131.5,4132.9,4129.3,4131.9,110
2023.04.20,14:30:00,4131.9,4131.9,4128.4,4130.4,154
2023.04.20,14:45:00,4130.6,4130.6,4126.4,4126.4,128
2023.04.20,15:00:00,4126.4,4126.6,4122.4,4122.6,200
2023.04.20,15:15:00,4122.4,4126.9,4122.4,4126.5,150
2023.04.20,15:30:00,4126.9,4129.6,4123.9,4125.9,425
2023.04.20,15:45:00,4125.9,4130.4,4125.9,4129.4,236
2023.04.20,16:00:00,4129.4,4129.9,4125.1,4126.9,227
2023.04.20,16:15:00,4126.6,4128.1,4125.1,4125.4,164
2023.04.20,16:30:00,4125.4,4133.9,4124.4,4133.9,461
2023.04.20,16:45:00,4133.4,4136.4,4127.9,4129.9,413
2023.04.20,17:00:00,4129,4137.6,4126.9,4137.4,534
2023.04.20,17:15:00,4137.4,4138.6,4134.6,4135.9,383
2023.04.20,17:30:00,4136.1,4140.6,4135.4,4138.6,383
2023.04.20,17:45:00,4138.6,4142.1,4138.1,4140.6,341
2023.04.20,18:00:00,4141.1,4141.9,4132.6,4137.6,387
2023.04.20,18:15:00,4138.1,4138.1,4133.1,4135.6,361
2023.04.20,18:30:00,4135.4,4137.9,4131.6,4137.4,384
2023.04.20,18:45:00,4137.4,4139.6,4136.6,4136.9,310
2023.04.20,19:00:00,4137.1,4138.1,4131.9,4137.9,337
2023.04.20,19:15:00,4137.9,4140.4,4136.4,4139.9,326
2023.04.20,19:30:00,4139.9,4145.1,4139.1,4142.9,308
2023.04.20,19:45:00,4143.1,4146.6,4142.6,4146.1,228
2023.04.20,20:00:00,4146.9,4149.6,4144.9,4149.4,274
2023.04.20,20:15:00,4149.4,4149.6,4146.9,4149.1,208
2023.04.20,20:30:00,4149.6,4150.6,4146.6,4147.4,203
2023.04.20,20:45:00,4147.6,4150.6,4145.1,4146.1,245
2023.04.20,21:00:00,4145.9,4146.4,4141.1,4143.1,297
2023.04.20,21:15:00,4142.9,4143.4,4137.6,4137.9,330
2023.04.20,21:30:00,4137.6,4138.4,4124.9,4126.1,413
2023.04.20,21:45:00,4125.6,4130.1,4125.4,4129.9,334
2023.04.20,22:00:00,4129.6,4131.9,4119.5,4119.8,462
2023.04.20,22:15:00,4119.5,4120.8,4116.3,4117,434
2023.04.20,22:30:00,4117.3,4123.5,4117.3,4119.5,400
2023.04.20,22:45:00,4119.5,4132.5,4118.8,4131.8,514
2023.04.20,23:00:00,4132.5,4137.3,4131.8,4133,269
2023.04.20,23:15:00,4133.3,4134.5,4133,4134,66
2023.04.20,23:30:00,4133.8,4134.3,4132.8,4133,58
2023.04.20,23:45:00,4133,4134.3,4132.5,4132.8,64
2023.04.21,1:00:00,4132.4,4133.2,4131.1,4131.4,139
2023.04.21,1:15:00,4131.5,4132.5,4130.6,4132.4,105
2023.04.21,1:30:00,4132.2,4132.5,4130.9,4131.5,95
2023.04.21,1:45:00,4131.5,4132,4131.4,4131.9,59
2023.04.21,2:00:00,4131.8,4134,4131.7,4133.1,131
2023.04.21,2:15:00,4133.6,4133.7,4131.9,4132.2,120
2023.04.21,2:30:00,4132.4,4132.6,4129.7,4129.7,124
2023.04.21,2:45:00,4130.1,4131.2,4129.7,4130.7,126
2023.04.21,3:00:00,4130.5,4131.6,4129.7,4131.2,208
2023.04.21,3:15:00,4131.4,4131.7,4130.1,4130.7,170
2023.04.21,3:30:00,4130.7,4133.6,4130.4,4133.2,157
2023.04.21,3:45:00,4133.4,4135.9,4133,4135.9,237
2023.04.21,4:00:00,4135.7,4136.2,4134,4134.1,221
2023.04.21,4:15:00,4134.1,4134.9,4133,4134,179
2023.04.21,4:30:00,4133.9,4134.5,4132.2,4134.2,262
2023.04.21,4:45:00,4134.1,4135.2,4133.5,4134,187
2023.04.21,5:00:00,4133.9,4134.5,4132.9,4133,170
2023.04.21,5:15:00,4132.9,4133.9,4132.4,4132.5,149
2023.04.21,5:30:00,4132.4,4133.1,4132,4133,164
2023.04.21,5:45:00,4132.9,4133.2,4132.2,4133.2,104
2023.04.21,6:00:00,4133.4,4135.4,4133.1,4135.4,110
2023.04.21,6:15:00,4135.5,4135.5,4133.5,4133.7,103
2023.04.21,6:30:00,4133.7,4134.6,4133.4,4133.5,110
2023.04.21,6:45:00,4133.5,4134.5,4132.9,4134.1,110
2023.04.21,7:00:00,4134.1,4134.2,4133.1,4133.1,67
2023.04.21,7:15:00,4133.2,4133.5,4131.4,4131.7,100
2023.04.21,7:30:00,4131.6,4131.7,4130.7,4131.4,98
2023.04.21,7:45:00,4131.5,4131.5,4130.4,4130.7,67
2023.04.21,8:00:00,4130.7,4132,4130.5,4131.2,81
2023.04.21,8:15:00,4131.4,4132.2,4130.9,4131.5,116
2023.04.21,8:30:00,4131.4,4131.7,4130.4,4131.6,142
2023.04.21,8:45:00,4131.6,4132.6,4130.7,4131,93
2023.04.21,9:00:00,4130.9,4132.4,4130.4,4130.5,169
2023.04.21,9:15:00,4130.5,4132.2,4129.5,4129.9,187
2023.04.21,9:30:00,4129.7,4129.7,4125.9,4126.1,311
2023.04.21,9:45:00,4126,4126.6,4124.7,4125.5,238
2023.04.21,10:00:00,4125.7,4129.2,4125.5,4126.4,337
2023.04.21,10:15:00,4126.2,4129.4,4125.9,4126.2,251
2023.04.21,10:30:00,4126.2,4126.2,4121.2,4121.7,280
2023.04.21,10:45:00,4121.9,4128.7,4121.7,4127.7,175
2023.04.21,11:00:00,4127.7,4132.7,4126.7,4128.9,238
2023.04.21,11:15:00,4128.9,4131.2,4128.7,4128.9,155
2023.04.21,11:30:00,4129.2,4131.4,4125.9,4130.9,190
2023.04.21,11:45:00,4131.2,4133.6,4129.9,4133.3,192
2023.04.21,12:00:00,4133.5,4135.3,4131,4132.5,234
2023.04.21,12:15:00,4132.5,4134,4132,4132.5,159
2023.04.21,12:30:00,4132.3,4135.5,4131.3,4135.3,205
2023.04.21,12:45:00,4135,4135.3,4130,4130.5,201
2023.04.21,13:00:00,4130.5,4130.8,4126.8,4130.5,201
2023.04.21,13:15:00,4130.8,4131.1,4125.9,4126.1,134
2023.04.21,13:30:00,4125.9,4126.6,4122.9,4124.4,274
2023.04.21,13:45:00,4124.7,4125.4,4120.9,4122.2,192
2023.04.21,14:00:00,4121.9,4124,4119.7,4123.7,291
2023.04.21,14:15:00,4123.5,4125.5,4122.9,4123.4,195
2023.04.21,14:30:00,4123.2,4125.8,4122.7,4124.4,164
2023.04.21,14:45:00,4124.2,4125.7,4123.7,4124.9,142
2023.04.21,15:00:00,4124.4,4128.4,4122.4,4128.1,202
2023.04.21,15:15:00,4128.3,4130.9,4127.4,4130.7,162
2023.04.21,15:30:00,4130.9,4131.2,4129.2,4129.7,125
2023.04.21,15:45:00,4129.9,4133.4,4129.4,4132.7,153
2023.04.21,16:00:00,4132.7,4135.4,4131.9,4133.9,178
2023.04.21,16:15:00,4134.2,4137.9,4133.4,4134.9,215
2023.04.21,16:30:00,4134.7,4135.4,4130.2,4132.7,719
2023.04.21,16:45:00,4132.1,4135.9,4122.2,4122.9,886
2023.04.21,17:00:00,4122.7,4128.5,4117.5,4127.8,551
2023.04.21,17:15:00,4128,4138,4126.5,4134.3,616
2023.04.21,17:30:00,4134.3,4136.3,4117.8,4118.5,583
2023.04.21,17:45:00,4118,4122.3,4115.3,4121.3,624
2023.04.21,18:00:00,4121.8,4130.1,4120.5,4126.6,508
2023.04.21,18:15:00,4126.6,4128.3,4124.3,4126.6,481
2023.04.21,18:30:00,4126.6,4132.8,4125.3,4130.1,456
2023.04.21,18:45:00,4129.8,4131.3,4122.2,4131.3,482
2023.04.21,19:00:00,4131.6,4133.8,4127.6,4130.3,404
2023.04.21,19:15:00,4130.3,4133.6,4127.6,4128.3,417
2023.04.21,19:30:00,4128.3,4129.8,4126.3,4128.1,398
2023.04.21,19:45:00,4127.8,4131.3,4127.3,4129.8,353
2023.04.21,20:00:00,4129.6,4133.8,4129.3,4131.3,283
2023.04.21,20:15:00,4131.3,4132.1,4127.1,4128.8,353
2023.04.21,20:30:00,4129.1,4136.6,4128.8,4135.1,327
2023.04.21,20:45:00,4135.1,4137.6,4134.3,4136.1,277
2023.04.21,21:00:00,4136.6,4140.8,4136.3,4139.8,289
2023.04.21,21:15:00,4139.6,4140.6,4136.1,4137.3,276
2023.04.21,21:30:00,4137.3,4138.8,4132.3,4133.6,298
2023.04.21,21:45:00,4133.6,4134.6,4131.1,4134.1,273
2023.04.21,22:00:00,4133.6,4135.8,4127.6,4128.8,372
2023.04.21,22:15:00,4129.1,4132.3,4128.6,4131.8,335
2023.04.21,22:30:00,4132.3,4134.1,4129.6,4130.8,366
2023.04.21,22:45:00,4130.3,4138.1,4129.1,4136.1,385
2023.04.21,23:00:00,4135.8,4137.1,4134,4134.5,104
2023.04.21,23:15:00,4134.5,4134.5,4132.8,4133,32
2023.04.21,23:30:00,4133,4134.3,4133,4133.5,28
2023.04.21,23:45:00,4133.5,4133.8,4132.5,4133,37
2023.04.24,1:00:00,4129.4,4132.2,4129.4,4131.9,173
2023.04.24,1:15:00,4131.8,4132.4,4130.3,4130.9,127
2023.04.24,1:30:00,4130.8,4132,4130.8,4130.9,65
2023.04.24,1:45:00,4130.9,4132.5,4130.7,4132,73
2023.04.24,2:00:00,4132.2,4133.4,4131.9,4132.8,109
2023.04.24,2:15:00,4132.7,4132.9,4132.2,4132.4,66
2023.04.24,2:30:00,4132.5,4132.8,4131.5,4131.9,87
